hotelId,hotelName,hotelAddress,city,postalCode,addressRegion,country,hotelRating,reviewCount,latitude,longitude,hotelUrl,description,roomName,maxOccupancyText,maxOccupancy,bedTypes,roomHighlights,includedFacilities,priceCurrent,pricePerNight,priceOriginal,currency,priceText,cancellationPolicy,mealPlan,scrapedAt
conferentiehotel-de-ruwenberg,Hotel De Ruwenberg Den Bosch - Sint Michielsgestel,"Ruwenbergstraat 7, 5271 AG Den Bosch, Netherlands",Ruwenbergstraat 7,5271 AG,Noord-Brabant,Netherlands,8.2,924,51.6473545,5.3498214,https://www.booking.com/hotel/nl/conferentiehotel-de-ruwenberg.html,Conferentiehotel Ruwenberg offers modern rooms and free Wi-Fi in a peaceful green setting.,Comfort Room,Max. people: 2,2,1 queen bed,21 m²; Garden view; Pool with a view; Air conditioning; Private bathroom; Flat-screen TV; Soundproof; Free Wifi; Free toiletries; Safe; Toilet; Bathtub or shower; Socket near the bed; Desk; Private entrance; TV; Telephone; Ironing facilities; Iron; Radio; Heating; Hairdryer; Fan; Carpeted; Electric kettle; Cable channels; Wake-up service; Alarm clock; Laptop safe; Wardrobe or closet; Clothes rack; Toilet paper,Free toiletries; Safe; Toilet; Bathtub or shower; Socket near the bed; Desk; Private entrance; TV; Telephone; Ironing facilities; Iron; Radio; Heating; Hairdryer; Fan; Carpeted; Electric kettle; Cable channels; Wake-up service; Alarm clock; Laptop safe; Wardrobe or closet; Clothes rack; Toilet paper,791,791,,EUR,€ 791 Price € 791 Includes taxes and fees,,,2025-12-16T13:30:10.447Z
julien,Hotel Julien,"20 Stationsweg, 5211 TW Den Bosch, Netherlands",20 Stationsweg,5211 TW,Noord-Brabant,Netherlands,9,639,51.6901501,5.296893,https://www.booking.com/hotel/nl/julien.html,"Located in Den Bosch, Hotel Julien offers a garden, terrace and shared lounge. All rooms boast a flat-screen TV with free Netflix and a private bathroom.",Standard Double Room,Max. people: 2,2,1 queen bed,1 room; 20 m²; Air conditioning; Private bathroom; Flat-screen TV; Coffee machine; Minibar; Free Wifi; Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Tea/Coffee maker; Heating; Hairdryer; Alarm clock; Laptop safe; Wardrobe or closet; Upper floors accessible by stairs only,Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Tea/Coffee maker; Heating; Hairdryer; Alarm clock; Laptop safe; Wardrobe or closet; Upper floors accessible by stairs only,881,881,,EUR,€ 881 Price € 881 Includes taxes and fees,,,2025-12-16T13:30:10.447Z
julien,Hotel Julien,"20 Stationsweg, 5211 TW Den Bosch, Netherlands",20 Stationsweg,5211 TW,Noord-Brabant,Netherlands,9,639,51.6901501,5.296893,https://www.booking.com/hotel/nl/julien.html,"Located in Den Bosch, Hotel Julien offers a garden, terrace and shared lounge. All rooms boast a flat-screen TV with free Netflix and a private bathroom.",Deluxe Double or Twin Room,Max. people: 2,2,1 queen bed; 2 twin beds,1 room; 27 m²; Air conditioning; Private bathroom; Flat-screen TV; Coffee machine; Minibar; Free Wifi; Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Desk; Heating; Hairdryer; Alarm clock; Laptop safe; Wardrobe or closet; Upper floors accessible by stairs only,Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Desk; Heating; Hairdryer; Alarm clock; Laptop safe; Wardrobe or closet; Upper floors accessible by stairs only,985,985,,EUR,€ 985 Price € 985 Includes taxes and fees,,,2025-12-16T13:30:10.447Z
julien,Hotel Julien,"20 Stationsweg, 5211 TW Den Bosch, Netherlands",20 Stationsweg,5211 TW,Noord-Brabant,Netherlands,9,639,51.6901501,5.296893,https://www.booking.com/hotel/nl/julien.html,"Located in Den Bosch, Hotel Julien offers a garden, terrace and shared lounge. All rooms boast a flat-screen TV with free Netflix and a private bathroom.",Junior Suite with Terrace,Max. people: 2,2,,Private suite; 32 m²; Private kitchenette; Private bathroom; Garden view; Air conditioning; Flat-screen TV; Terrace; Coffee machine; Minibar; Free Wifi; Free toiletries; Bathrobe; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Desk; Tea/Coffee maker; Microwave; Heating; Hairdryer; Kitchenware; Kitchenette; Alarm clock; Laptop safe; Wardrobe or closet; Entire unit located on ground floor; Sofa bed,Free toiletries; Bathrobe; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Desk; Tea/Coffee maker; Microwave; Heating; Hairdryer; Kitchenware; Kitchenette; Alarm clock; Laptop safe; Wardrobe or closet; Entire unit located on ground floor; Sofa bed,1.099,1.099,,EUR,"€ 1,099 Price € 1,099 Includes taxes and fees",,,2025-12-16T13:30:10.447Z
julien,Hotel Julien,"20 Stationsweg, 5211 TW Den Bosch, Netherlands",20 Stationsweg,5211 TW,Noord-Brabant,Netherlands,9,639,51.6901501,5.296893,https://www.booking.com/hotel/nl/julien.html,"Located in Den Bosch, Hotel Julien offers a garden, terrace and shared lounge. All rooms boast a flat-screen TV with free Netflix and a private bathroom.",Suite with Terrace,Max. people: 2,2,,Private suite; 40 m²; Private kitchenette; Private bathroom; Garden view; Air conditioning; Flat-screen TV; Terrace; Coffee machine; Minibar; Free Wifi; Free toiletries; Bathrobe; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Desk; Tea/Coffee maker; Microwave; Heating; Hairdryer; Kitchenware; Kitchenette; Alarm clock; Laptop safe; Wardrobe or closet; Entire unit located on ground floor; Sofa bed,Free toiletries; Bathrobe; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Desk; Tea/Coffee maker; Microwave; Heating; Hairdryer; Kitchenware; Kitchenette; Alarm clock; Laptop safe; Wardrobe or closet; Entire unit located on ground floor; Sofa bed,1.204,1.204,,EUR,"€ 1,204 Price € 1,204 Includes taxes and fees",,,2025-12-16T13:30:10.447Z
ryder,Hotel Ryder I Den Bosch - Vught,"1 Isabellaplein, 5264 PC Den Bosch, Netherlands",1 Isabellaplein,5264 PC,Noord-Brabant,Netherlands,9.1,1135,51.6732695,5.2881887,https://www.booking.com/hotel/nl/ryder.html,Located in Den Bosch and with Brabanthallen Exhibition Center reachable within 3.,Deluxe King Room,Max. people: 2,2,1 queen bed,1 room; 23 m²; Air conditioning; Attached bathroom; Flat-screen TV; Coffee machine; Free Wifi; Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Tile/Marble floor; Desk; TV; Refrigerator; Tea/Coffee maker; Radio; Heating; Hairdryer; Extra long beds (> 6.5 ft); Electric kettle; Alarm clock; Laptop safe; Wardrobe or closet; Dining area; Dining table; Entire unit located on ground floor; Upper floors accessible by elevator; Clothes rack; Toilet paper; Entire unit wheelchair accessible; Single-room AC for guest accommodation; Carbon monoxide detector; Hand sanitizer,Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Tile/Marble floor; Desk; TV; Refrigerator; Tea/Coffee maker; Radio; Heating; Hairdryer; Extra long beds (> 6.5 ft); Electric kettle; Alarm clock; Laptop safe; Wardrobe or closet; Dining area; Dining table; Entire unit located on ground floor; Upper floors accessible by elevator; Clothes rack; Toilet paper; Entire unit wheelchair accessible; Single-room AC for guest accommodation; Carbon monoxide detector; Hand sanitizer,710,166.1,831,EUR,"€ 831 € 710 Original price € 831 Current price € 710 € 166.10 × 5 nights € 830.50 Early 2026 Deal - € 120.82 This property is offering a discount on stays between Jan 1 and Apr 1, 2026. Total € 709.68 Includes taxes and fees 15% off 15% off You’re getting a reduced rate because this property is offering a discount. Early 2026 Deal Early 2026 Deal This property is offering a discount on stays between Jan 1 and Apr 1, 2026.",,,2025-12-16T13:30:10.447Z
ryder,Hotel Ryder I Den Bosch - Vught,"1 Isabellaplein, 5264 PC Den Bosch, Netherlands",1 Isabellaplein,5264 PC,Noord-Brabant,Netherlands,9.1,1135,51.6732695,5.2881887,https://www.booking.com/hotel/nl/ryder.html,Located in Den Bosch and with Brabanthallen Exhibition Center reachable within 3.,Deluxe Double Room with Double Shower,Max. people: 2,2,1 queen bed,1 room; 30 m²; Air conditioning; Attached bathroom; Flat-screen TV; Coffee machine; Free Wifi; Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Tile/Marble floor; Desk; TV; Refrigerator; Tea/Coffee maker; Radio; Heating; Hairdryer; Extra long beds (> 6.5 ft); Electric kettle; Alarm clock; Laptop safe; Wardrobe or closet; Dining area; Dining table; Upper floors accessible by elevator; Clothes rack; Toilet paper; Single-room AC for guest accommodation; Carbon monoxide detector; Hand sanitizer,Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Tile/Marble floor; Desk; TV; Refrigerator; Tea/Coffee maker; Radio; Heating; Hairdryer; Extra long beds (> 6.5 ft); Electric kettle; Alarm clock; Laptop safe; Wardrobe or closet; Dining area; Dining table; Upper floors accessible by elevator; Clothes rack; Toilet paper; Single-room AC for guest accommodation; Carbon monoxide detector; Hand sanitizer,786,184.1,921,EUR,"€ 921 € 786 Original price € 921 Current price € 786 € 184.10 × 5 nights € 920.50 Early 2026 Deal - € 134.32 This property is offering a discount on stays between Jan 1 and Apr 1, 2026. Total € 786.18 Includes taxes and fees 15% off 15% off You’re getting a reduced rate because this property is offering a discount. Early 2026 Deal Early 2026 Deal This property is offering a discount on stays between Jan 1 and Apr 1, 2026.",,,2025-12-16T13:30:10.447Z
ryder,Hotel Ryder I Den Bosch - Vught,"1 Isabellaplein, 5264 PC Den Bosch, Netherlands",1 Isabellaplein,5264 PC,Noord-Brabant,Netherlands,9.1,1135,51.6732695,5.2881887,https://www.booking.com/hotel/nl/ryder.html,Located in Den Bosch and with Brabanthallen Exhibition Center reachable within 3.,Duplex Suite,Max. people: 2,2,2 twin beds; 1 king bed,Entire studio; 36 m²; Air conditioning; Attached bathroom; Flat-screen TV; Coffee machine; Free Wifi; Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Tile/Marble floor; Desk; TV; Refrigerator; Tea/Coffee maker; Radio; Heating; Hairdryer; Extra long beds (> 6.5 ft); Electric kettle; Alarm clock; Laptop safe; Wardrobe or closet; Dining area; Dining table; Upper floors accessible by elevator; Clothes rack; Toilet paper; Carbon monoxide detector; Hand sanitizer; Single-room AC for guest accommodation,Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Tile/Marble floor; Desk; TV; Refrigerator; Tea/Coffee maker; Radio; Heating; Hairdryer; Extra long beds (> 6.5 ft); Electric kettle; Alarm clock; Laptop safe; Wardrobe or closet; Dining area; Dining table; Upper floors accessible by elevator; Clothes rack; Toilet paper; Carbon monoxide detector; Hand sanitizer; Single-room AC for guest accommodation,786,184.1,921,EUR,"€ 921 € 786 Original price € 921 Current price € 786 € 184.10 × 5 nights € 920.50 Early 2026 Deal - € 134.32 This property is offering a discount on stays between Jan 1 and Apr 1, 2026. Total € 786.18 Includes taxes and fees 15% off 15% off You’re getting a reduced rate because this property is offering a discount. Early 2026 Deal Early 2026 Deal This property is offering a discount on stays between Jan 1 and Apr 1, 2026.",,,2025-12-16T13:30:10.447Z
ryder,Hotel Ryder I Den Bosch - Vught,"1 Isabellaplein, 5264 PC Den Bosch, Netherlands",1 Isabellaplein,5264 PC,Noord-Brabant,Netherlands,9.1,1135,51.6732695,5.2881887,https://www.booking.com/hotel/nl/ryder.html,Located in Den Bosch and with Brabanthallen Exhibition Center reachable within 3.,Deluxe Double Room with Bath,Max. people: 2,2,1 queen bed,1 room; 30 m²; Air conditioning; Attached bathroom; Flat-screen TV; Coffee machine; Free Wifi; Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Tile/Marble floor; Desk; TV; Refrigerator; Tea/Coffee maker; Radio; Heating; Hairdryer; Extra long beds (> 6.5 ft); Electric kettle; Alarm clock; Laptop safe; Wardrobe or closet; Dining area; Dining table; Entire unit located on ground floor; Upper floors accessible by elevator; Clothes rack; Toilet paper; Entire unit wheelchair accessible; Single-room AC for guest accommodation; Carbon monoxide detector; Hand sanitizer,Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Tile/Marble floor; Desk; TV; Refrigerator; Tea/Coffee maker; Radio; Heating; Hairdryer; Extra long beds (> 6.5 ft); Electric kettle; Alarm clock; Laptop safe; Wardrobe or closet; Dining area; Dining table; Entire unit located on ground floor; Upper floors accessible by elevator; Clothes rack; Toilet paper; Entire unit wheelchair accessible; Single-room AC for guest accommodation; Carbon monoxide detector; Hand sanitizer,805,188.6,943,EUR,"€ 943 € 805 Original price € 943 Current price € 805 € 188.60 × 5 nights € 943 Early 2026 Deal - € 137.70 This property is offering a discount on stays between Jan 1 and Apr 1, 2026. Total € 805.30 Includes taxes and fees 15% off 15% off You’re getting a reduced rate because this property is offering a discount. Early 2026 Deal Early 2026 Deal This property is offering a discount on stays between Jan 1 and Apr 1, 2026.",,,2025-12-16T13:30:10.447Z
ryder,Hotel Ryder I Den Bosch - Vught,"1 Isabellaplein, 5264 PC Den Bosch, Netherlands",1 Isabellaplein,5264 PC,Noord-Brabant,Netherlands,9.1,1135,51.6732695,5.2881887,https://www.booking.com/hotel/nl/ryder.html,Located in Den Bosch and with Brabanthallen Exhibition Center reachable within 3.,Family Suite,Max. people: 2,2,1 sofa bed and; 1 queen bed,Entire studio; 36 m²; Air conditioning; Attached bathroom; Flat-screen TV; Coffee machine; Free Wifi; Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Tile/Marble floor; Desk; TV; Refrigerator; Tea/Coffee maker; Radio; Heating; Hairdryer; Extra long beds (> 6.5 ft); Electric kettle; Alarm clock; Laptop safe; Wardrobe or closet; Dining area; Dining table; Upper floors accessible by elevator; Clothes rack; Toilet paper; Sofa bed; Carbon monoxide detector; Hand sanitizer; Single-room AC for guest accommodation,Free toiletries; Safe; Streaming service (like Netflix); Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Tile/Marble floor; Desk; TV; Refrigerator; Tea/Coffee maker; Radio; Heating; Hairdryer; Extra long beds (> 6.5 ft); Electric kettle; Alarm clock; Laptop safe; Wardrobe or closet; Dining area; Dining table; Upper floors accessible by elevator; Clothes rack; Toilet paper; Sofa bed; Carbon monoxide detector; Hand sanitizer; Single-room AC for guest accommodation,1.198,281.1,1.406,EUR,"€ 1,406 € 1,198 Original price € 1,406 Current price € 1,198 € 281.10 × 5 nights € 1,405.50 Early 2026 Deal - € 207.07 This property is offering a discount on stays between Jan 1 and Apr 1, 2026. Total € 1,198.43 Includes taxes and fees 15% off 15% off You’re getting a reduced rate because this property is offering a discount. Early 2026 Deal Early 2026 Deal This property is offering a discount on stays between Jan 1 and Apr 1, 2026.",,,2025-12-16T13:30:10.447Z
the-stamp,Hotel The Stamp,"77 Karrenstraat, 5211 EH Den Bosch, Netherlands",77 Karrenstraat,5211 EH,Noord-Brabant,Netherlands,8.7,1601,51.689991,5.301312,https://www.booking.com/hotel/nl/the-stamp.html,Located in Den Bosch and with Brabanthallen Exhibition Center reachable within 1.,Standard Double or Twin Room,Max. people: 2,2,1 queen bed,1 room; 15 m²; Air conditioning; Private bathroom; Flat-screen TV; Coffee machine; Minibar; Free Wifi; Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Desk; Slippers; Refrigerator; Satellite channels; Tea/Coffee maker; Heating; Hairdryer; Carpeted; Electric kettle; Wake-up service; Toilet paper; Single-room AC for guest accommodation,Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Desk; Slippers; Refrigerator; Satellite channels; Tea/Coffee maker; Heating; Hairdryer; Carpeted; Electric kettle; Wake-up service; Toilet paper; Single-room AC for guest accommodation,930,930,,EUR,€ 930 Price € 930 Includes taxes and fees,,,2025-12-16T13:30:10.447Z
the-stamp,Hotel The Stamp,"77 Karrenstraat, 5211 EH Den Bosch, Netherlands",77 Karrenstraat,5211 EH,Noord-Brabant,Netherlands,8.7,1601,51.689991,5.301312,https://www.booking.com/hotel/nl/the-stamp.html,Located in Den Bosch and with Brabanthallen Exhibition Center reachable within 1.,Superior Double Room,Max. people: 2,2,1 queen bed,1 room; 20 m²; Air conditioning; Private bathroom; Flat-screen TV; Coffee machine; Minibar; Free Wifi; Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Desk; Slippers; Refrigerator; Satellite channels; Tea/Coffee maker; Heating; Hairdryer; Carpeted; Electric kettle; Wake-up service; Toilet paper; Single-room AC for guest accommodation,Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Desk; Slippers; Refrigerator; Satellite channels; Tea/Coffee maker; Heating; Hairdryer; Carpeted; Electric kettle; Wake-up service; Toilet paper; Single-room AC for guest accommodation,1.04,1.04,,EUR,"€ 1,040 Price € 1,040 Includes taxes and fees",,,2025-12-16T13:30:10.447Z
